Seller ID,Category ID,Number of Ads Posted,Number of Buyers Who Viewed the Ads
53098,3,1,95
114100,4,1,32
101683,2,1,78
119043,5,1,18
116824,2,1,7
62640,2,1,88
121213,5,1,95
57297,5,1,70
16010,8,3,116
82882,4,1,53
86054,10,1,94
3883,3,8,779
59258,6,1,67
55561,10,1,37
33346,11,2,84
67815,8,1,68
38067,8,1,63
12203,4,4,127
16644,7,3,21
72502,2,1,90
9835,7,5,186
34683,4,2,73
35847,4,2,193
107551,5,1,42
99048,11,1,78
58655,4,1,61
43949,11,1,29
70011,13,1,40
63721,7,1,42
45357,4,1,18
6089,10,6,375
8832,5,1,14
89768,1,1,35
95111,5,1,97
17826,4,3,67
57871,1,1,78
34325,7,2,124
5966,2,1,64
78147,9,1,22
843,2,30,1215
30865,1,2,173
36022,3,2,105
2450,1,11,963
43022,9,1,38
17988,13,2,196
21980,7,1,84
12291,7,4,102
11658,4,4,379
75847,4,1,30
47641,8,1,75
61040,13,1,99
75210,5,1,2
18141,4,3,155
38245,11,2,59
5758,4,6,350
80299,4,1,90
34100,7,1,17
107169,5,1,99
31522,5,1,65
105451,8,1,35
34933,11,2,112
49968,4,1,91
2677,5,1,30
31167,10,2,142
70243,12,1,21
6577,11,1,48
62288,2,1,65
3106,1,10,229
1051,3,24,356
103301,1,1,24
103427,3,1,57
80003,13,1,41
61870,1,1,36
36072,4,2,118
21441,5,2,4
22342,3,1,15
7600,4,5,315
72169,8,1,91
83957,1,1,64
71225,1,1,93
117836,11,1,55
26360,13,2,24
117912,6,1,51
52490,13,1,38
75074,11,1,51
21416,8,2,148
3929,10,1,41
17591,7,3,71
22128,3,2,60
1978,11,13,572
59248,2,1,76
24051,2,1,88
59040,5,1,7
4853,3,7,269
48922,11,1,30
24400,7,2,144
85003,5,1,5
101947,1,1,83
106038,6,1,32
4451,6,2,6
6272,3,1,73
37641,3,2,199
73231,5,1,65
30553,13,1,84
86661,6,1,24
100274,12,1,17
11473,7,4,375
6191,7,6,563
44722,13,1,36
42038,4,1,9
115376,6,1,31
84583,5,1,20
78720,1,1,89
94766,1,1,40
93061,7,1,58
106405,4,1,38
811,2,30,2708
102561,1,1,11
11054,2,2,181
112426,1,1,1
53507,1,1,79
17915,6,1,71
26705,1,2,110
1538,6,16,251
63909,11,1,28
20043,9,1,76
118753,3,1,49
11088,7,4,374
16240,2,3,205
121201,2,1,61
20407,7,3,15
32709,13,2,49
12828,11,2,194
115886,5,1,89
14839,11,3,269
32863,4,2,73
28747,4,2,183
52995,6,1,63
15822,13,1,3
83981,1,1,60
37143,11,2,136
1097,5,22,193
21692,6,2,44
106189,1,1,78
96343,7,1,10
55783,5,1,72
18345,6,1,57
104132,10,1,46
67430,11,1,53
118498,2,1,89
35058,5,2,156
22673,5,2,190
109644,8,1,16
32799,5,2,177
73156,11,1,61
110256,1,1,91
13096,13,2,62
39029,6,1,17
35570,1,2,136
106820,6,1,19
77269,1,1,11
77494,11,1,59
105904,1,1,16
84886,2,1,10
10671,7,4,265
10993,4,4,304
57720,13,1,99
88296,3,1,62
115037,2,1,46
64837,5,1,24
11548,6,4,240
101112,4,1,10
70094,5,1,80
43378,3,1,81
22517,4,1,16
57723,1,1,59
58600,3,1,46
81544,5,1,72
30178,11,2,18
67494,5,1,80
11764,7,1,60
76774,2,1,86
80503,8,1,98
84354,6,1,40
63459,13,1,16
84111,1,1,92
30977,2,2,71
115844,5,1,60
10460,5,4,145
26874,4,2,186
65493,13,1,97
59961,4,1,23
26787,11,1,23
47272,9,1,33
46333,4,1,85
26047,7,2,126
103393,11,1,28
7015,11,1,3
27420,13,1,92
73802,11,1,83
8403,11,5,498
80870,5,1,10
109109,5,1,52
6006,6,6,574
68336,8,1,58
18306,6,3,240
55299,7,1,18
109974,1,1,82
13148,11,1,89
15428,5,3,132
79498,5,1,22
70096,5,1,39
14799,1,3,149
18212,2,3,108
110156,10,1,80
98966,2,1,55
90168,7,1,93
5028,4,7,344
22594,11,2,89
9609,5,5,391
21553,1,2,31
55856,10,1,94
6495,13,6,597
23627,7,2,3
67658,5,1,19
86385,5,1,17
49003,2,1,86
69885,5,1,32
111077,2,1,2
18719,4,3,35
33907,3,2,93
85239,5,1,23
60621,4,1,36
113850,7,1,3
12780,7,4,387
41341,2,1,84
8909,5,5,445
44669,4,1,15
22774,7,2,105
4680,7,7,311
34004,4,2,188
3088,2,10,435
58505,11,1,31
46351,4,1,32
68787,1,1,51
82968,4,1,19
36318,2,2,59
86981,4,1,35
53136,3,1,14
13621,1,1,76
13864,5,3,207
11622,7,4,303
73482,5,1,1
121157,3,1,63
64625,7,1,20
25549,6,2,98
8718,4,5,68
87411,5,1,79
115747,7,1,57
49337,10,1,19
422,10,58,3478
42263,5,1,87
28226,7,2,167
21890,5,1,80
56369,1,1,42
34326,3,1,35
8671,10,5,226
1978,7,3,143
83574,7,1,20
3886,8,1,60
69789,4,1,11
74373,13,1,34
68695,4,1,85
18278,8,3,15
30690,2,2,121
24950,11,2,153
94321,5,1,40
50369,4,1,67
65891,7,1,48
57237,1,1,28
2677,6,1,30
42092,7,1,24
43740,13,1,20
107318,13,1,76
118749,5,1,20
72195,11,1,33
25625,1,2,71
33575,5,2,74
55726,5,1,64
43677,5,1,86
104115,5,1,39
11006,4,1,94
102578,13,1,37
89632,6,1,54
40979,1,1,49
6216,11,4,289
67936,5,1,92
3154,8,10,829
15312,7,1,12
58353,2,1,69
111949,2,1,46
110235,5,1,59
108063,3,1,39
6097,5,6,473
49688,7,1,29
117803,11,1,20
84790,2,1,50
89440,7,1,95
37148,7,2,14
856,6,29,2421
50292,1,1,17
29579,4,1,32
17516,13,1,57
51035,7,1,49
17957,10,3,259
68757,4,1,82
5519,11,1,94
86587,6,1,37
50248,1,1,73
106625,1,1,78
60641,4,1,20
76085,6,1,12
3978,7,8,617
48773,3,1,24
33547,5,2,127
107511,4,1,35
64077,8,1,7
49689,7,1,57
70973,4,1,9
47715,7,1,46
43041,4,1,35
34006,7,2,92
34722,2,2,194
13392,5,1,6
81951,1,1,52
11733,1,4,330
20972,2,1,54
81878,5,1,3
15069,6,3,24
57667,2,1,40
77718,1,1,48
19401,5,1,63
59925,2,1,74
50950,2,1,13
11174,5,3,241
9688,4,5,275
3511,13,9,106
50023,4,1,8
36791,5,1,45
97848,6,1,43
19420,5,1,65
115618,1,1,55
118496,2,1,90
11881,5,2,1
29280,2,1,58
16734,2,3,72
108065,1,1,53
69098,5,1,41
19877,11,2,200
79957,4,1,86
4072,4,1,13
39150,7,2,32
48932,3,1,71
26908,3,1,76
95069,4,1,43
88577,13,1,9
79094,1,1,92
12803,4,4,379
17098,10,3,132
92382,4,1,5
987,1,25,1654
57450,4,1,6
56040,1,1,25
57370,3,1,24
64167,11,1,57
45197,10,1,41
5394,7,1,10
74029,4,1,13
13799,5,3,221
118332,7,1,96
2638,4,10,692
15493,7,1,39
15546,5,3,245
86518,5,1,75
30473,5,1,26
79168,7,1,16
92345,7,1,68
47061,10,1,48
11714,13,4,138
48547,3,1,98
33000,5,2,143
91603,6,1,5
86615,7,1,55
91949,5,1,83
38151,5,2,60
28977,6,2,145
90111,9,1,68
86984,6,1,26
40000,3,2,3
114379,5,1,23
64396,4,1,82
53461,11,1,10
114484,5,1,33
51809,6,1,94
91017,5,1,65
44936,2,1,11
29742,10,2,56
35457,10,2,44
11892,5,4,317
62176,1,1,26
63451,4,1,66
33958,8,2,4
78981,5,1,14
15250,4,3,265
11753,6,1,55
73724,6,1,36
100838,4,1,75
25569,6,2,172
64445,12,1,18
39512,11,1,98
7577,8,1,39
22275,5,2,31
52149,2,1,5
104758,5,1,90
76132,6,1,81
122326,2,1,49
74356,2,1,79
76397,5,1,74
38229,3,2,158
25369,4,2,70
97351,2,1,5
46993,7,1,29
8128,2,5,51
41440,7,1,62
9530,2,5,198
101022,4,1,19
1829,6,2,154
114884,5,1,27
78692,5,1,2
107839,1,1,85
116768,5,1,6
21115,7,3,244
33826,7,1,53
73089,6,1,43
103377,2,1,89
21559,5,2,42
30470,3,2,14
64463,6,1,23
11825,13,4,301
71122,13,1,77
13846,2,2,46
61673,4,1,68
17717,4,3,9
100621,11,1,1
79310,7,1,15
60429,10,1,28
80777,3,1,55
13619,2,4,378
109501,9,1,61
42352,7,1,37
7910,2,5,211
82499,7,1,13
102942,1,1,48
105885,6,1,28
100138,10,1,99
41441,5,1,51
2228,2,2,62
22340,4,2,88
54407,7,1,51
24974,4,2,142
15043,6,3,179
32817,5,2,51
42858,4,1,23
40837,11,1,83
104691,10,1,61
83658,2,1,56
61258,6,1,41
20650,7,1,46
119994,5,1,40
73467,7,1,75
11048,7,4,285
33752,4,2,100
106186,2,1,66
80286,5,1,52
94232,4,1,20
52729,4,1,91
5702,8,5,356
65800,1,1,8
41146,4,1,89
77910,4,1,50
2946,1,2,148
108618,5,1,90
84721,3,1,58
64075,2,1,57
9189,2,5,329
34535,5,2,79
7697,2,1,76
118666,4,1,52
41314,4,1,55
19747,4,3,46
120951,5,1,62
19099,7,3,148
26994,5,2,170
32870,7,2,125
4610,3,7,503
13648,2,4,108
11249,9,1,53
116047,2,1,5
96540,4,1,82
114070,11,1,28
6337,5,6,565
69891,4,1,38
43953,5,1,43
94062,11,1,87
106470,4,1,57
37468,7,2,40
10100,4,1,9
103240,1,1,91
121272,3,1,96
61240,2,1,84
22413,6,1,97
8822,4,2,146
62189,2,1,39
77509,5,1,29
102735,1,1,39
107137,1,1,54
102143,1,1,60
113858,5,1,83
15037,8,2,63
10158,6,1,75
122263,3,1,6
42019,5,1,6
87755,4,1,55
22881,7,2,146
94288,1,1,29
22463,11,2,151
35284,5,2,57
31858,8,2,99
74238,1,1,100
24937,8,2,84
74290,7,1,62
70616,4,1,95
21381,1,2,178
98824,6,1,32
113964,4,1,69
73681,5,1,50
32733,5,2,3
42792,5,1,36
22396,5,2,174
66197,2,1,12
117154,10,1,17
65480,7,1,100
7013,7,6,498
123161,11,1,73
119768,2,1,47
24580,5,1,11
58113,5,1,36
86498,4,1,90
24540,3,1,63
13326,13,1,34
23157,5,2,42
117667,2,1,66
61941,1,1,66
13953,7,3,46
103790,5,1,82
54470,5,1,23
56397,3,1,49
63578,5,1,72
104037,5,1,100
24638,7,2,48
84130,10,1,88
33689,13,2,183
30973,7,1,21
20768,8,1,68
111723,5,1,99
3407,8,9,160
12783,1,4,177
28224,4,2,108
118565,4,1,100
13475,4,4,392
104133,6,1,70
91536,5,1,88
103507,1,1,62
49382,2,1,65
38379,7,1,66
22587,10,2,9
118035,5,1,42
122379,5,1,47
16279,5,3,263
29770,8,2,76
2097,13,2,96
78505,5,1,76
38692,2,2,98
22429,4,2,39
31441,3,2,110
41447,8,1,98
96890,4,1,9
62516,6,1,23
54372,10,1,53
7954,13,1,66
17872,5,3,150
37363,4,2,34
110945,7,1,30
120315,3,1,93
123113,4,1,93
82166,11,1,84
94450,7,1,40
23211,5,2,139
25207,4,2,6
66517,7,1,14
15457,7,2,16
59540,6,1,7
26163,5,2,157
24481,8,1,61
73445,2,1,14
79908,6,1,13
41942,2,1,41
103566,4,1,37
69126,10,1,88
7666,7,5,459
22462,5,2,98
21412,3,2,119
93469,1,1,71
20268,13,1,12
812,4,7,405
13720,5,3,113
99192,1,1,63
53962,6,1,33
72438,6,1,24
47086,4,1,76
39646,3,2,186
43365,5,1,56
80938,4,1,61
109003,5,1,37
111316,1,1,54
81967,5,1,30
104918,5,1,97
2310,7,11,410
60534,4,1,93
71548,5,1,59
31716,1,1,41
88696,2,1,24
76602,4,1,87
15178,6,3,69
55444,5,1,87
31585,11,2,111
108822,5,1,17
119777,1,1,91
5131,8,1,45
119377,2,1,94
92116,7,1,81
116478,5,1,75
28319,7,2,60
73528,7,1,30
58693,7,1,74
36395,5,2,22
5126,3,2,7
62013,5,1,59
24924,5,2,36
36176,1,2,194
35963,5,2,123
25750,2,2,1
4362,7,8,231
92086,12,1,95
117130,10,1,14
58733,6,1,7
2503,13,11,880
58132,12,1,40
107797,2,1,44
42446,4,1,52
116565,10,1,2
68801,4,1,42
51371,5,1,70
111570,5,1,56
3357,7,9,698
25025,6,2,151
118516,2,1,80
18428,9,3,174
17494,1,3,137
117706,5,1,40
1238,3,2,190
49041,5,1,75
4019,3,1,81
3880,4,8,292
103835,4,1,72
49039,4,1,46
21230,7,3,164
85451,5,1,46
68865,5,1,16
45834,5,1,8
2238,5,11,740
81818,2,1,75
15560,7,3,203
83877,2,1,10
24283,2,2,194
119028,11,1,33
629,2,40,432
54571,6,1,51
76108,12,1,46
37332,7,2,8
83595,7,1,42
74077,6,1,71
20723,4,1,37
27058,11,1,69
58691,1,1,3
9035,11,5,453
88645,5,1,18
119196,8,1,95
78634,5,1,93
51155,5,1,73
6055,13,6,498
111466,2,1,11
60314,6,1,11
73609,4,1,76
12077,3,4,372
57033,4,1,47
62929,3,1,57
65920,10,1,22
106364,4,1,26
44865,7,1,62
62517,4,1,21
51772,4,1,31
45311,5,1,78
75470,4,1,57
8756,7,4,376
951,7,26,2415
39527,3,1,27
105681,5,1,25
37841,11,1,46
2179,11,2,159
100162,1,1,99
24676,13,2,23
15675,4,3,224
4814,6,1,48
20841,5,3,172
62999,11,1,51
53349,1,1,83
16954,10,3,193
43771,4,1,56
104099,5,1,41
18637,7,3,79
32444,7,2,140
39563,7,2,164
115912,5,1,86
50040,1,1,42
81808,4,1,55
61576,1,1,54
20173,4,3,54
1870,2,13,206
48230,5,1,90
64354,4,1,96
54681,1,1,25
12547,4,4,89
28884,7,2,83
21741,6,2,195
56950,10,1,91
115707,7,1,4
71848,3,1,40
78457,10,1,46
36513,5,2,190
43997,4,1,46
38418,5,1,96
99290,10,1,69
24708,6,2,54
105748,5,1,55
89782,4,1,13
89555,5,1,54
59016,5,1,84
94311,4,1,71
4461,1,7,688
41073,5,1,15
101511,2,1,1
46374,6,1,33
75828,1,1,88
38608,6,2,59
26626,4,2,38
111896,5,1,72
103612,5,1,92
43377,7,1,18
27484,3,2,43
29063,1,2,66
25193,7,2,156
121252,8,1,78
41855,4,1,83
83534,1,1,55
38372,11,1,65
7320,8,6,240
48251,1,1,55
119424,9,1,14
18349,7,3,254
34442,5,1,61
25549,3,2,37
98419,6,1,90
58153,2,1,3
40146,5,1,47
83362,3,1,71
101029,7,1,43
44521,5,1,84
25918,2,1,46
5263,4,7,446
37638,12,1,48
36132,6,1,89
36615,4,1,57
59434,5,1,99
11922,4,4,177
102744,5,1,23
15516,4,3,99
49292,3,1,59
109512,1,1,16
1225,1,20,116
62771,4,1,1
63032,7,1,94
59516,2,1,13
79548,6,1,4
8654,3,1,70
51984,5,1,88
15274,10,3,77
45107,10,1,74
92159,5,1,55
8310,8,2,137
92622,13,1,81
111645,4,1,62
28332,2,2,153
87392,13,1,57
77021,1,1,61
59045,5,1,62
66457,7,1,44
98094,5,1,98
63061,3,1,70
37011,4,2,128
56906,5,1,91
62504,7,1,80
11275,7,4,81
42261,3,1,61
29331,7,2,3
48552,5,1,92
38459,7,2,75
21805,13,2,93
7092,4,3,137
55682,8,1,8
82018,5,1,100
117466,2,1,24
72642,6,1,52
65262,1,1,63
80538,1,1,3
88943,1,1,89
44186,5,1,96
33269,2,1,69
40276,1,1,45
33430,7,2,157
105606,6,1,50
56789,1,1,84
17962,4,1,1
48268,1,1,2
34791,3,2,79
49701,3,1,96
63112,5,1,64
8876,6,5,146
58587,2,1,88
45306,10,1,41
34697,8,2,99
65610,5,1,7
88327,7,1,80
75648,3,1,61
58823,7,1,91
103114,3,1,58
86118,4,1,55
50596,11,1,70
10767,6,4,263
55079,1,1,52
49487,11,1,84
114340,5,1,39
115803,5,1,78
29449,6,2,128
58455,7,1,62
118328,5,1,75
6396,8,6,250
104398,1,1,100
115374,5,1,44
15603,3,3,33
78073,1,1,82
84768,7,1,54
95178,4,1,98
64381,1,1,77
21994,11,2,73
103609,7,1,24
101800,9,1,42
20011,6,3,177
72294,8,1,84
65457,11,1,80
38604,10,1,69
12112,7,4,178
98247,5,1,16
31910,11,2,170
63815,3,1,74
51639,11,1,81
92171,2,1,9
55153,5,1,67
38023,4,2,136
14841,1,1,24
762,6,33,499
60460,3,1,73
95855,6,1,85
72035,5,1,82
22742,4,1,33
89343,3,1,68
83571,4,1,42
81617,1,1,21
72992,4,1,15
54339,4,1,6
87437,4,1,57
1164,4,21,1211
41923,11,1,76
104257,12,1,9
10641,7,4,360
75252,1,1,88
35910,4,2,51
14898,4,1,70
16779,2,1,49
68053,1,1,22
33769,2,2,12
118152,7,1,65
5584,11,3,93
104057,1,1,17
57912,5,1,47
37902,11,1,23
9399,7,5,401
25601,7,2,66
28324,7,1,59
48609,7,1,17
52525,5,1,92
25571,7,2,160
61376,2,1,25
5845,7,6,1
122938,4,1,45
93649,1,1,62
16214,3,1,66
58730,1,1,83
27092,5,2,184
106307,4,1,73
22037,4,2,179
100949,5,1,32
2814,11,2,87
43681,11,1,93
68340,11,1,42
113318,10,1,28
41624,12,1,63
24238,4,2,78
38771,2,1,99
106246,1,1,52
94828,4,1,64
49877,7,1,87
50684,7,1,89
120975,1,1,49
114852,2,1,16
97054,1,1,80
77788,1,1,61
11384,7,1,56
17905,6,3,30
6980,11,6,411
63330,2,1,31
53659,11,1,47
89834,5,1,32
72284,5,1,65
32144,10,2,94
27776,4,2,39
23398,5,2,106
20601,5,3,67
45362,12,1,86
98797,7,1,17
75701,1,1,22
98460,11,1,23
19827,3,1,39
19555,5,3,14
77998,4,1,15
1680,1,15,603
19284,7,1,1
17458,6,1,81
102614,7,1,8
28227,5,2,125
112234,4,1,58
27884,4,2,3
123057,1,1,40
67878,6,1,53
25683,6,1,71
105832,5,1,97
2340,7,1,44
19020,2,1,78
53019,1,1,64
60744,3,1,6
11665,11,4,169
95300,4,1,73
62401,5,1,91
8612,4,3,186
62269,5,1,55
59489,5,1,8
113028,9,1,36
3572,7,1,87
41718,2,1,25
27887,5,1,78
15776,13,1,1
44072,2,1,24
109165,6,1,63
5155,6,2,40
20757,7,3,299
17902,3,2,34
28901,4,2,188
50954,5,1,33
48118,7,1,43
70554,4,1,19
2132,3,12,437
54123,1,1,20
3308,6,1,67
53276,11,1,6
50428,2,1,7
77453,7,1,48
41791,5,1,99
110963,6,1,30
24480,6,2,168
70367,5,1,35
110098,7,1,78
48801,1,1,61
92131,4,1,89
17906,5,3,269
78053,4,1,23
84,1,270,14550
121719,1,1,72
76399,4,1,70
110537,5,1,45
122274,13,1,88
4131,2,2,198
7471,7,1,25
66740,5,1,58
83650,7,1,78
161,12,5,274
11008,11,1,16
23534,5,2,46
3483,8,6,50
82486,2,1,39
42049,5,1,80
70997,5,1,79
61891,11,1,98
20052,2,2,77
72983,13,1,77
107591,11,1,51
98049,4,1,80
11771,4,4,174
103588,1,1,98
56854,9,1,74
94222,5,1,46
123322,4,1,22
25333,2,1,85
14782,4,3,99
37935,5,2,146
20553,5,1,33
118292,6,1,25
107317,13,1,81
8790,7,5,292
110223,7,1,89
44480,7,1,22
24388,7,2,151
70360,6,1,12
39087,2,2,30
32451,1,2,23
94728,10,1,60
66252,1,1,82
53259,7,1,43
11317,13,1,16
85240,5,1,63
57800,4,1,60
115336,10,1,11
25504,3,1,39
97453,6,1,15
74639,7,1,84
63175,4,1,75
863,1,29,1234
108381,4,1,75
69317,5,1,100
47959,1,1,27
75282,7,1,37
21003,5,3,94
37835,7,2,96
61190,11,1,65
50713,4,1,3
73025,13,1,16
96596,6,1,24
3988,6,1,56
40889,3,1,7
1552,3,1,69
121087,4,1,32
28069,1,2,177
100467,5,1,77
20106,4,3,134
117150,1,1,46
118454,4,1,17
23774,4,1,26
968,2,26,1532
41595,4,1,62
35371,7,2,106
77471,1,1,38
111410,11,1,21
99257,5,1,76
23690,7,2,42
40900,3,1,37
38050,3,2,100
112459,5,1,15
20192,7,2,54
28835,7,2,184
470,1,52,4982
93505,8,1,100
28422,7,2,72
33993,5,2,192
54319,2,1,49
117584,6,1,62
67160,6,1,4
18862,1,3,288
116323,2,1,50
99808,2,1,37
95906,3,1,41
105601,7,1,38
109527,3,1,47
24284,7,1,33
58583,5,1,10
6800,5,6,26
47853,4,1,69
22712,2,2,9
10478,3,4,360
4068,2,8,682
83737,2,1,40
23031,7,2,14
118944,4,1,80
17628,11,3,279
89092,1,1,67
22201,6,2,11
7183,10,2,106
91286,4,1,69
74756,1,1,72
36664,4,2,148
31531,7,2,26
84399,5,1,71
115321,13,1,46
4408,8,8,534
53475,9,1,98
24300,2,2,90
10617,11,4,357
56872,5,1,58
66933,1,1,65
37648,5,2,171
117778,6,1,93
52184,6,1,3
92605,2,1,34
98527,5,1,39
75639,4,1,82
114035,1,1,19
121106,4,1,37
49521,6,1,87
24622,4,1,26
31957,10,2,12
53975,1,1,98
80254,5,1,27
105401,7,1,2
72451,7,1,48
23180,3,2,138
28721,13,2,113
18917,2,2,139
30584,5,2,27
13800,8,1,9
83944,11,1,21
9484,4,5,209
8610,5,5,199
30021,6,2,49
88847,13,1,46
38276,7,2,63
118592,13,1,59
71049,2,1,76
115622,4,1,16
12636,5,4,75
18196,4,3,289
4247,5,1,100
84574,4,1,54
4306,11,4,69
25655,5,2,139
90237,7,1,61
15315,7,3,190
727,3,34,588
102715,5,1,74
110361,1,1,34
58540,6,1,39
66923,8,1,48
25499,7,2,57
96944,5,1,36
42584,10,1,38
20842,13,1,22
56494,5,1,35
70149,7,1,9
69816,5,1,9
35747,7,2,167
38555,5,2,77
43914,4,1,38
80063,11,1,100
45260,5,1,43
98842,5,1,91
46205,2,1,59
69189,6,1,39
91446,11,1,30
112039,3,1,85
96509,1,1,35
13149,3,4,105
47751,6,1,4
2350,13,11,274
30238,2,2,36
102464,5,1,64
4705,5,7,270
63331,5,1,61
27620,5,2,31
20620,6,3,270
54915,5,1,84
408,3,60,5394
32631,11,1,11
14752,2,1,80
19854,5,1,12
40563,13,1,92
54656,1,1,72
52038,1,1,63
54424,2,1,85
98718,11,1,46
53902,5,1,12
71554,5,1,49
89577,1,1,32
702,1,36,2552
12666,2,4,2
110938,7,1,68
26615,3,1,16
15697,7,3,194
80817,7,1,73
71367,7,1,15
109236,7,1,10
64375,4,1,37
5251,7,7,588
84108,8,1,75
31782,7,2,33
73716,13,1,74
41930,4,1,56
108981,5,1,27
106860,5,1,88
23729,11,2,159
66293,11,1,28
112946,12,1,65
95534,13,1,1
82373,7,1,74
20585,6,3,267
88709,4,1,33
25320,2,2,133
100517,8,1,18
19160,7,3,121
43869,4,1,57
63359,11,1,2
102843,5,1,47
112378,8,1,97
94452,5,1,75
99066,5,1,90
77504,3,1,60
76548,1,1,11
107378,11,1,28
79866,1,1,53
51974,8,1,20
4171,5,2,67
3191,1,10,548
105095,5,1,19
98761,5,1,47
60620,11,1,10
16859,2,3,117
89742,4,1,59
20720,8,1,72
45929,5,1,72
39603,7,1,28
27590,3,2,13
13322,11,2,22
7191,13,4,338
62278,1,1,43
27046,5,2,38
109518,4,1,20
1264,9,3,95
17432,11,3,199
87680,2,1,80
118175,5,1,72
76689,7,1,31
31463,1,1,42
79485,11,1,77
49591,4,1,25
94820,1,1,82
86575,5,1,95
22339,4,1,43
23812,5,2,200
2974,1,1,98
78980,8,1,50
70361,7,1,5
17768,13,3,274
19085,6,2,123
37591,4,2,55
75765,4,1,30
22555,4,1,65
46997,11,1,37
115130,11,1,81
94996,7,1,4
50157,6,1,1
115767,5,1,26
95281,8,1,15
10100,7,4,393
33892,7,2,145
14779,11,3,271
80997,5,1,8
28344,4,2,62
116694,8,1,92
55688,5,1,38
4755,4,7,580
2669,13,10,802
45018,13,1,63
14227,4,3,122
23921,11,1,99
83746,11,1,43
13198,5,4,198
39481,6,1,50
64678,7,1,53
21448,7,2,143
17256,4,1,70
75554,4,1,47
62290,4,1,91
45341,3,1,33
102994,4,1,29
83292,1,1,43
83934,10,1,43
106151,3,1,59
11403,7,4,159
28416,2,2,98
79824,5,1,94
416,6,1,79
16864,2,3,261
84031,2,1,14
65395,4,1,82
90619,4,1,50
27762,5,2,196
65959,12,1,16
40443,2,1,12
31011,5,2,4
89491,6,1,57
59207,11,1,38
80149,1,1,84
11781,6,1,29
82225,4,1,44
14904,4,1,77
2931,6,1,55
47980,4,1,88
78337,7,1,1
30040,5,2,107
72843,7,1,39
117885,4,1,3
18659,6,1,68
75645,6,1,69
23123,4,2,189
86222,1,1,20
80896,5,1,3
40124,4,1,70
1420,4,1,71
62777,5,1,13
101046,4,1,22
84898,5,1,13
18702,9,1,87
770,4,32,870
15866,2,3,193
73162,7,1,73
93202,2,1,24
2105,7,12,936
58981,7,1,9
30574,3,1,89
13882,3,1,100
14430,13,1,23
101769,9,1,78
110245,4,1,24
119315,1,1,61
69830,3,1,18
89417,1,1,44
2259,14,1,21
17566,1,1,74
36650,7,2,32
8796,4,1,61
10749,10,1,21
67432,1,1,92
85113,4,1,39
56499,3,1,20
10442,6,4,193
73898,5,1,49
1426,2,18,1448
64302,6,1,10
11164,4,4,118
39748,11,2,114
89813,5,1,19
98557,7,1,94
25641,7,2,87
114113,7,1,69
75743,4,1,7
121436,5,1,83
108430,1,1,28
34837,4,1,30
101268,10,1,59
26141,4,2,7
15368,10,3,206
42166,10,1,60
109748,4,1,80
4408,11,3,39
52784,11,1,78
30607,11,2,18
20005,3,3,104
110433,1,1,60
52975,7,1,41
56935,4,1,69
110919,4,1,20
66565,13,1,31
92088,6,1,34
91292,12,1,48
32103,4,2,135
98483,2,1,38
19249,10,3,90
20436,5,3,26
81294,13,1,38
88333,5,1,61
43502,5,1,35
116087,6,1,73
985,12,1,6
81375,1,1,7
11113,7,4,174
70442,6,1,53
60437,4,1,30
44437,13,1,64
113640,7,1,87
96367,5,1,54
111303,7,1,15
7527,7,5,53
19463,7,3,68
34943,1,2,12
4088,1,8,155
60598,9,1,100
13566,3,1,66
59610,12,1,67
9286,4,1,57
66205,5,1,36
51905,6,1,12
53453,7,1,33
90604,12,1,84
39566,1,2,186
69929,10,1,38
91285,2,1,51
64296,4,1,84
19225,7,3,147
41130,1,1,2
75064,6,1,1
27470,7,2,25
12486,2,4,365
45989,5,1,96
56717,13,1,63
19256,10,3,239
52365,3,1,6
42329,7,1,85
19713,13,3,16
79221,7,1,84
20856,3,2,15
28688,7,2,87
84943,5,1,29
57281,11,1,69
69567,11,1,38
99566,6,1,84
33511,2,2,55
73604,3,1,90
121832,5,1,96
84526,10,1,71
98051,5,1,74
27356,2,2,53
93889,7,1,51
74207,5,1,6
101064,7,1,95
57056,7,1,68
26650,3,2,193
68219,9,1,46
43920,7,1,16
55514,11,1,22
91692,4,1,61
29706,10,1,85
66358,2,1,58
41654,5,1,91
17739,7,2,87
88443,13,1,98
12356,13,4,370
80124,4,1,19
11202,13,4,137
15205,10,3,127
105278,5,1,12
60837,7,1,14
4843,7,7,216
67027,7,1,23
96141,3,1,59
18602,2,3,255
92333,3,1,29
68493,6,1,22
119602,4,1,55
44291,5,1,27
55763,7,1,10
84045,8,1,4
12295,13,2,198
68635,7,1,52
41004,1,1,19
69228,4,1,44
104162,6,1,37
28450,9,2,77
36094,3,2,53
67625,5,1,24
60863,1,1,44
39471,7,2,199
100024,1,1,71
4341,10,8,329
56868,5,1,71
52119,6,1,5
53757,11,1,45
7422,7,2,19
39452,1,1,15
27095,3,2,175
35070,1,2,184
74508,1,1,38
21728,10,2,72
99463,7,1,11
118276,10,1,97
6697,2,6,418
73488,5,1,63
99542,13,1,70
44083,1,1,86
9143,2,5,123
11806,7,4,303
33561,3,1,29
5823,3,1,13
95334,5,1,51
79354,3,1,18
67468,1,1,91
52270,3,1,93
1994,6,2,117
24316,6,2,90
61902,2,1,65
35347,2,2,64
64808,10,1,76
74280,4,1,90
88354,7,1,3
25435,7,2,96
65931,14,1,54
